Year,State,Region,District,County,Condition,Population,Cases,"Rate per 100,000"
2016,Virginia,Northwestern,Rappahannock,Caroline,Spotted Fever Rickettsiosis (including RMSF),30178,4,13.3
2016,Virginia,Northwestern,Rappahannock,Caroline,"Streptococcus, Group A, invasive",30178,2,6.6
2016,Virginia,Northwestern,Rappahannock,Fredericksburg (city),Amebiasis,28297,1,3.5
2016,Virginia,Northwestern,Rappahannock,Fredericksburg (city),Campylobacteriosis,28297,7,24.7
2016,Virginia,Northwestern,Rappahannock,Fredericksburg (city),Cryptosporidiosis,28297,2,7.1
2016,Virginia,Northwestern,Rappahannock,Fredericksburg (city),"Escherichia coli infection, Shiga Toxin-Producing",28297,1,3.5
2016,Virginia,Northwestern,Rappahannock,Fredericksburg (city),Giardiasis,28297,2,7.1
2016,Virginia,Northwestern,Rappahannock,Fredericksburg (city),Hepatitis A,28297,1,3.5
2016,Virginia,Northwestern,Rappahannock,Fredericksburg (city),"Hepatitis B, chronic",28297,6,21.2
2016,Virginia,Northwestern,Rappahannock,Fredericksburg (city),"Hepatitis C, acute",28297,1,3.5
2016,Virginia,Northwestern,Rappahannock,Fredericksburg (city),"Hepatitis C, chronic",28297,63,222.6
2016,Virginia,Northwestern,Rappahannock,Fredericksburg (city),"Lead, elevated levels",28297,14,49.5
2016,Virginia,Northwestern,Rappahannock,Fredericksburg (city),Lyme disease,28297,5,17.7
2016,Virginia,Northwestern,Rappahannock,Fredericksburg (city),Salmonellosis,28297,7,24.7
2016,Virginia,Northwestern,Rappahannock,Fredericksburg (city),Shigellosis,28297,2,7.1
2016,Virginia,Northwestern,Rappahannock,Fredericksburg (city),Spotted Fever Rickettsiosis (including RMSF),28297,1,3.5
2016,Virginia,Northwestern,Rappahannock,Fredericksburg (city),"Streptococcus, Group A, invasive",28297,1,3.5
2016,Virginia,Northwestern,Rappahannock,King George,Botulism,25984,1,3.8
2016,Virginia,Northwestern,Rappahannock,King George,Campylobacteriosis,25984,3,11.5
2016,Virginia,Northwestern,Rappahannock,King George,Giardiasis,25984,2,7.7
2016,Virginia,Northwestern,Rappahannock,King George,Hepatitis A,25984,1,3.8
2016,Virginia,Northwestern,Rappahannock,King George,"Hepatitis B, chronic",25984,3,11.5
2016,Virginia,Northwestern,Rappahannock,King George,"Hepatitis C, chronic",25984,23,88.5
2016,Virginia,Northwestern,Rappahannock,King George,"Lead, elevated levels",25984,3,11.5
2016,Virginia,Northwestern,Rappahannock,King George,Legionellosis,25984,1,3.8
2016,Virginia,Northwestern,Rappahannock,King George,Lyme disease,25984,5,19.2
2016,Virginia,Northwestern,Rappahannock,King George,Salmonellosis,25984,3,11.5
2016,Virginia,Northwestern,Rappahannock,King George,Spotted Fever Rickettsiosis (including RMSF),25984,9,34.6
2016,Virginia,Northwestern,Rappahannock,King George,"Streptococcus, Group A, invasive",25984,1,3.8
2016,Virginia,Northwestern,Rappahannock,King George,Tuberculosis,25984,1,3.8
2016,Virginia,Northwestern,Rappahannock,King George,Varicella (Chickenpox),25984,4,15.4
2016,Virginia,Northwestern,Rappahannock,Spotsylvania,Anaplasma/Ehrlichiosis,132010,3,2.3
2016,Virginia,Northwestern,Rappahannock,Spotsylvania,Campylobacteriosis,132010,26,19.7
2016,Virginia,Northwestern,Rappahannock,Spotsylvania,Cryptosporidiosis,132010,2,1.5
2016,Virginia,Northwestern,Rappahannock,Spotsylvania,"Escherichia coli infection, Shiga Toxin-Producing",132010,1,0.8
2016,Virginia,Northwestern,Rappahannock,Spotsylvania,Giardiasis,132010,4,3
2016,Virginia,Northwestern,Rappahannock,Spotsylvania,"Haemophilus influenzae, invasive",132010,3,2.3
2016,Virginia,Northwestern,Rappahannock,Spotsylvania,Hepatitis A,132010,6,4.5
2016,Virginia,Northwestern,Rappahannock,Spotsylvania,"Hepatitis B, chronic",132010,18,13.6
2016,Virginia,Northwestern,Rappahannock,Spotsylvania,"Hepatitis C, acute",132010,4,3
2016,Virginia,Northwestern,Rappahannock,Spotsylvania,"Hepatitis C, chronic",132010,126,95.4
2016,Virginia,Northwestern,Rappahannock,Spotsylvania,"Lead, elevated levels",132010,1,0.8
2016,Virginia,Northwestern,Rappahannock,Spotsylvania,Legionellosis,132010,2,1.5
2016,Virginia,Northwestern,Rappahannock,Spotsylvania,Lyme disease,132010,20,15.2
2016,Virginia,Northwestern,Rappahannock,Spotsylvania,Malaria,132010,1,0.8
2016,Virginia,Northwestern,Rappahannock,Spotsylvania,Pertussis,132010,8,6.1
2016,Virginia,Northwestern,Rappahannock,Spotsylvania,Salmonellosis,132010,28,21.2
2016,Virginia,Northwestern,Rappahannock,Spotsylvania,Shigellosis,132010,1,0.8
2016,Virginia,Northwestern,Rappahannock,Spotsylvania,Spotted Fever Rickettsiosis (including RMSF),132010,7,5.3
2016,Virginia,Northwestern,Rappahannock,Spotsylvania,"Streptococcus, Group A, invasive",132010,1,0.8
2016,Virginia,Northwestern,Rappahannock,Spotsylvania,Tuberculosis,132010,3,2.3
2016,Virginia,Northwestern,Rappahannock,Spotsylvania,Varicella (Chickenpox),132010,2,1.5
2016,Virginia,Northwestern,Rappahannock,Stafford,Anaplasma/Ehrlichiosis,144361,2,1.4
2016,Virginia,Northwestern,Rappahannock,Stafford,Campylobacteriosis,144361,52,36
2016,Virginia,Northwestern,Rappahannock,Stafford,"Escherichia coli infection, Shiga Toxin-Producing",144361,3,2.1
2016,Virginia,Northwestern,Rappahannock,Stafford,Giardiasis,144361,10,6.9
2016,Virginia,Northwestern,Rappahannock,Stafford,"Haemophilus influenzae, invasive",144361,4,2.8
2016,Virginia,Northwestern,Rappahannock,Stafford,Hepatitis A,144361,2,1.4
2016,Virginia,Northwestern,Rappahannock,Stafford,"Hepatitis B, chronic",144361,24,16.6
2016,Virginia,Northwestern,Rappahannock,Stafford,"Hepatitis C, acute",144361,10,6.9
2016,Virginia,Northwestern,Rappahannock,Stafford,"Hepatitis C, chronic",144361,140,97
2016,Virginia,Northwestern,Rappahannock,Stafford,"Lead, elevated levels",144361,22,15.2
2016,Virginia,Northwestern,Rappahannock,Stafford,Legionellosis,144361,1,0.7
2016,Virginia,Northwestern,Rappahannock,Stafford,Listeriosis,144361,1,0.7
2016,Virginia,Northwestern,Rappahannock,Stafford,Lyme disease,144361,13,9
2016,Virginia,Northwestern,Rappahannock,Stafford,Pertussis,144361,4,2.8
2016,Virginia,Northwestern,Rappahannock,Stafford,Salmonellosis,144361,26,18
2016,Virginia,Northwestern,Rappahannock,Stafford,Shigellosis,144361,3,2.1
2016,Virginia,Northwestern,Rappahannock,Stafford,Spotted Fever Rickettsiosis (including RMSF),144361,4,2.8
2016,Virginia,Northwestern,Rappahannock,Stafford,"Streptococcus, Group A, invasive",144361,5,3.5
2016,Virginia,Northwestern,Rappahannock,Stafford,Tuberculosis,144361,3,2.1
2016,Virginia,Northwestern,Rappahannock,Stafford,"Vibriosis, non-cholera",144361,1,0.7
2016,Virginia,Northwestern,Rappahannock/Rapidan,Culpeper,Campylobacteriosis,50083,5,10
2016,Virginia,Northwestern,Rappahannock/Rapidan,Culpeper,Cryptosporidiosis,50083,3,6
2016,Virginia,Northwestern,Rappahannock/Rapidan,Culpeper,"Escherichia coli infection, Shiga Toxin-Producing",50083,1,2
2016,Virginia,Northwestern,Rappahannock/Rapidan,Culpeper,"Haemophilus influenzae, invasive",50083,1,2
2016,Virginia,Northwestern,Rappahannock/Rapidan,Culpeper,Hepatitis A,50083,1,2
2016,Virginia,Northwestern,Rappahannock/Rapidan,Culpeper,"Hepatitis B, acute",50083,1,2
2016,Virginia,Northwestern,Rappahannock/Rapidan,Culpeper,"Hepatitis B, chronic",50083,5,10
2016,Virginia,Northwestern,Rappahannock/Rapidan,Culpeper,"Hepatitis C, chronic",50083,100,199.7
2016,Virginia,Northwestern,Rappahannock/Rapidan,Culpeper,"Lead, elevated levels",50083,8,16
2016,Virginia,Northwestern,Rappahannock/Rapidan,Culpeper,Lyme disease,50083,7,14
2016,Virginia,Northwestern,Rappahannock/Rapidan,Culpeper,Malaria,50083,1,2
2016,Virginia,Northwestern,Rappahannock/Rapidan,Culpeper,Pertussis,50083,6,12
2016,Virginia,Northwestern,Rappahannock/Rapidan,Culpeper,Salmonellosis,50083,12,24
2016,Virginia,Northwestern,Rappahannock/Rapidan,Culpeper,Spotted Fever Rickettsiosis (including RMSF),50083,3,6
2016,Virginia,Northwestern,Rappahannock/Rapidan,Fauquier,Anaplasma/Ehrlichiosis,69069,3,4.3
2016,Virginia,Northwestern,Rappahannock/Rapidan,Fauquier,Campylobacteriosis,69069,13,18.8
2016,Virginia,Northwestern,Rappahannock/Rapidan,Fauquier,Cryptosporidiosis,69069,1,1.4
2016,Virginia,Northwestern,Rappahannock/Rapidan,Fauquier,"Escherichia coli infection, Shiga Toxin-Producing",69069,2,2.9
2016,Virginia,Northwestern,Rappahannock/Rapidan,Fauquier,Hemolytic uremic syndrome,69069,1,1.4
2016,Virginia,Northwestern,Rappahannock/Rapidan,Fauquier,Hepatitis A,69069,7,10.1
2016,Virginia,Northwestern,Rappahannock/Rapidan,Fauquier,"Hepatitis B, chronic",69069,4,5.8
2016,Virginia,Northwestern,Rappahannock/Rapidan,Fauquier,"Hepatitis C, chronic",69069,65,94.1
2016,Virginia,Northwestern,Rappahannock/Rapidan,Fauquier,"Lead, elevated levels",69069,3,4.3
2016,Virginia,Northwestern,Rappahannock/Rapidan,Fauquier,Lyme disease,69069,22,31.9
2016,Virginia,Northwestern,Rappahannock/Rapidan,Fauquier,Salmonellosis,69069,12,17.4
2016,Virginia,Northwestern,Rappahannock/Rapidan,Fauquier,Shigellosis,69069,1,1.4
2016,Virginia,Northwestern,Rappahannock/Rapidan,Fauquier,Spotted Fever Rickettsiosis (including RMSF),69069,5,7.2
2016,Virginia,Northwestern,Rappahannock/Rapidan,Fauquier,"Streptococcus, Group A, invasive",69069,2,2.9
2016,Virginia,Northwestern,Rappahannock/Rapidan,Fauquier,Varicella (Chickenpox),69069,2,2.9
2016,Virginia,Northwestern,Rappahannock/Rapidan,Madison,Campylobacteriosis,13078,2,15.3
2016,Virginia,Northwestern,Rappahannock/Rapidan,Madison,Giardiasis,13078,1,7.6
2016,Virginia,Northwestern,Rappahannock/Rapidan,Madison,"Hepatitis C, chronic",13078,6,45.9
2016,Virginia,Northwestern,Rappahannock/Rapidan,Madison,"Lead, elevated levels",13078,2,15.3
2016,Virginia,Northwestern,Rappahannock/Rapidan,Madison,Lyme disease,13078,9,68.8
2016,Virginia,Northwestern,Rappahannock/Rapidan,Madison,Pertussis,13078,1,7.6
2016,Virginia,Northwestern,Rappahannock/Rapidan,Madison,Yersiniosis,13078,1,7.6
2016,Virginia,Northwestern,Rappahannock/Rapidan,Orange,Anaplasma/Ehrlichiosis,35533,2,5.6
2016,Virginia,Northwestern,Rappahannock/Rapidan,Orange,Campylobacteriosis,35533,9,25.3
2016,Virginia,Northwestern,Rappahannock/Rapidan,Orange,Cryptosporidiosis,35533,1,2.8
2016,Virginia,Northwestern,Rappahannock/Rapidan,Orange,"Escherichia coli infection, Shiga Toxin-Producing",35533,2,5.6
2016,Virginia,Northwestern,Rappahannock/Rapidan,Orange,Giardiasis,35533,1,2.8
2016,Virginia,Northwestern,Rappahannock/Rapidan,Orange,"Haemophilus influenzae, invasive",35533,2,5.6
2016,Virginia,Northwestern,Rappahannock/Rapidan,Orange,Hepatitis A,35533,1,2.8
2016,Virginia,Northwestern,Rappahannock/Rapidan,Orange,"Hepatitis B, chronic",35533,2,5.6
2016,Virginia,Northwestern,Rappahannock/Rapidan,Orange,"Hepatitis C, acute",35533,1,2.8
2016,Virginia,Northwestern,Rappahannock/Rapidan,Orange,"Hepatitis C, chronic",35533,46,129.5
2016,Virginia,Northwestern,Rappahannock/Rapidan,Orange,"Lead, elevated levels",35533,4,11.3
2016,Virginia,Northwestern,Rappahannock/Rapidan,Orange,Lyme disease,35533,7,19.7
2016,Virginia,Northwestern,Rappahannock/Rapidan,Orange,Salmonellosis,35533,6,16.9
2016,Virginia,Northwestern,Rappahannock/Rapidan,Orange,Spotted Fever Rickettsiosis (including RMSF),35533,6,16.9
2016,Virginia,Northwestern,Rappahannock/Rapidan,Orange,Varicella (Chickenpox),35533,4,11.3
2016,Virginia,Northwestern,Rappahannock/Rapidan,Rappahannock,"Escherichia coli infection, Shiga Toxin-Producing",7388,1,13.5
2016,Virginia,Northwestern,Rappahannock/Rapidan,Rappahannock,"Hepatitis B, chronic",7388,1,13.5
2016,Virginia,Northwestern,Rappahannock/Rapidan,Rappahannock,"Hepatitis C, chronic",7388,7,94.7
2016,Virginia,Northwestern,Rappahannock/Rapidan,Rappahannock,"Lead, elevated levels",7388,2,27.1
2016,Virginia,Northwestern,Rappahannock/Rapidan,Rappahannock,Lyme disease,7388,4,54.1
2016,Virginia,Northwestern,Rappahannock/Rapidan,Rappahannock,Salmonellosis,7388,1,13.5
2016,Virginia,Northwestern,Rappahannock/Rapidan,Rappahannock,Spotted Fever Rickettsiosis (including RMSF),7388,1,13.5
2016,Virginia,Northwestern,Rappahannock/Rapidan,Rappahannock,Yersiniosis,7388,1,13.5
2016,Virginia,Northwestern,Thomas Jefferson,Albemarle,Amebiasis,106878,1,0.9
2016,Virginia,Northwestern,Thomas Jefferson,Albemarle,Anaplasma/Ehrlichiosis,106878,3,2.8
2016,Virginia,Northwestern,Thomas Jefferson,Albemarle,Campylobacteriosis,106878,19,17.8
2016,Virginia,Northwestern,Thomas Jefferson,Albemarle,Cryptosporidiosis,106878,6,5.6
2016,Virginia,Northwestern,Thomas Jefferson,Albemarle,Dengue,106878,2,1.9
2016,Virginia,Northwestern,Thomas Jefferson,Albemarle,"Escherichia coli infection, Shiga Toxin-Producing",106878,4,3.7
2016,Virginia,Northwestern,Thomas Jefferson,Albemarle,Giardiasis,106878,5,4.7
2016,Virginia,Northwestern,Thomas Jefferson,Albemarle,Hepatitis A,106878,3,2.8
2016,Virginia,Northwestern,Thomas Jefferson,Albemarle,"Hepatitis B, chronic",106878,4,3.7
2016,Virginia,Northwestern,Thomas Jefferson,Albemarle,"Hepatitis C, acute",106878,3,2.8
2016,Virginia,Northwestern,Thomas Jefferson,Albemarle,"Hepatitis C, chronic",106878,31,29
2016,Virginia,Northwestern,Thomas Jefferson,Albemarle,"Lead, elevated levels",106878,8,7.5
2016,Virginia,Northwestern,Thomas Jefferson,Albemarle,Legionellosis,106878,3,2.8
2016,Virginia,Northwestern,Thomas Jefferson,Albemarle,Lyme disease,106878,26,24.3
2016,Virginia,Northwestern,Thomas Jefferson,Albemarle,Malaria,106878,1,0.9
2016,Virginia,Northwestern,Thomas Jefferson,Albemarle,Pertussis,106878,27,25.3
2016,Virginia,Northwestern,Thomas Jefferson,Albemarle,Salmonellosis,106878,24,22.5
2016,Virginia,Northwestern,Thomas Jefferson,Albemarle,Shigellosis,106878,3,2.8
2016,Virginia,Northwestern,Thomas Jefferson,Albemarle,Spotted Fever Rickettsiosis (including RMSF),106878,2,1.9
2016,Virginia,Northwestern,Thomas Jefferson,Albemarle,Tuberculosis,106878,1,0.9
2016,Virginia,Northwestern,Thomas Jefferson,Albemarle,Varicella (Chickenpox),106878,5,4.7
2016,Virginia,Northwestern,Thomas Jefferson,Albemarle,"Vibriosis, non-cholera",106878,1,0.9
2016,Virginia,Northwestern,Thomas Jefferson,Albemarle,Yersiniosis,106878,1,0.9
2016,Virginia,Northwestern,Thomas Jefferson,Charlottesville (city),Anaplasma/Ehrlichiosis,46912,3,6.4
2016,Virginia,Northwestern,Thomas Jefferson,Charlottesville (city),Campylobacteriosis,46912,6,12.8
2016,Virginia,Northwestern,Thomas Jefferson,Charlottesville (city),Cryptosporidiosis,46912,5,10.7
2016,Virginia,Northwestern,Thomas Jefferson,Charlottesville (city),Giardiasis,46912,5,10.7
2016,Virginia,Northwestern,Thomas Jefferson,Charlottesville (city),"Haemophilus influenzae, invasive",46912,1,2.1
2016,Virginia,Northwestern,Thomas Jefferson,Charlottesville (city),Hepatitis A,46912,1,2.1
2016,Virginia,Northwestern,Thomas Jefferson,Charlottesville (city),"Hepatitis B, chronic",46912,10,21.3
2016,Virginia,Northwestern,Thomas Jefferson,Charlottesville (city),"Hepatitis C, chronic",46912,71,151.3
2016,Virginia,Northwestern,Thomas Jefferson,Charlottesville (city),"Lead, elevated levels",46912,10,21.3
2016,Virginia,Northwestern,Thomas Jefferson,Charlottesville (city),Legionellosis,46912,1,2.1
2016,Virginia,Northwestern,Thomas Jefferson,Charlottesville (city),Lyme disease,46912,11,23.4
2016,Virginia,Northwestern,Thomas Jefferson,Charlottesville (city),Malaria,46912,1,2.1
2016,Virginia,Northwestern,Thomas Jefferson,Charlottesville (city),Mumps,46912,1,2.1
2016,Virginia,Northwestern,Thomas Jefferson,Charlottesville (city),Pertussis,46912,7,14.9
2016,Virginia,Northwestern,Thomas Jefferson,Charlottesville (city),Salmonellosis,46912,12,25.6
2016,Virginia,Northwestern,Thomas Jefferson,Charlottesville (city),Shigellosis,46912,2,4.3
2016,Virginia,Northwestern,Thomas Jefferson,Charlottesville (city),Spotted Fever Rickettsiosis (including RMSF),46912,3,6.4
2016,Virginia,Northwestern,Thomas Jefferson,Charlottesville (city),Varicella (Chickenpox),46912,5,10.7
2016,Virginia,Northwestern,Thomas Jefferson,Charlottesville (city),Yersiniosis,46912,1,2.1
2016,Virginia,Northwestern,Thomas Jefferson,Fluvanna,Anaplasma/Ehrlichiosis,26271,2,7.6
2016,Virginia,Northwestern,Thomas Jefferson,Fluvanna,Campylobacteriosis,26271,8,30.5
2016,Virginia,Northwestern,Thomas Jefferson,Fluvanna,Cryptosporidiosis,26271,2,7.6
2016,Virginia,Northwestern,Thomas Jefferson,Fluvanna,"Hepatitis B, chronic",26271,1,3.8
2016,Virginia,Northwestern,Thomas Jefferson,Fluvanna,"Hepatitis C, chronic",26271,69,262.6
2016,Virginia,Northwestern,Thomas Jefferson,Fluvanna,Legionellosis,26271,1,3.8
2016,Virginia,Northwestern,Thomas Jefferson,Fluvanna,Lyme disease,26271,11,41.9
2016,Virginia,Northwestern,Thomas Jefferson,Fluvanna,Salmonellosis,26271,1,3.8
2016,Virginia,Northwestern,Thomas Jefferson,Fluvanna,Spotted Fever Rickettsiosis (including RMSF),26271,1,3.8
2016,Virginia,Northwestern,Thomas Jefferson,Fluvanna,"Streptococcus, Group A, invasive",26271,1,3.8
2016,Virginia,Northwestern,Thomas Jefferson,Greene,Anaplasma/Ehrlichiosis,19371,2,10.3
2016,Virginia,Northwestern,Thomas Jefferson,Greene,Campylobacteriosis,19371,6,31
2016,Virginia,Northwestern,Thomas Jefferson,Greene,Cryptosporidiosis,19371,1,5.2
2016,Virginia,Northwestern,Thomas Jefferson,Greene,Cyclosporiosis,19371,1,5.2
2016,Virginia,Northwestern,Thomas Jefferson,Greene,"Escherichia coli infection, Shiga Toxin-Producing",19371,1,5.2
2016,Virginia,Northwestern,Thomas Jefferson,Greene,"Haemophilus influenzae, invasive",19371,1,5.2
2016,Virginia,Northwestern,Thomas Jefferson,Greene,"Hepatitis B, chronic",19371,2,10.3
2016,Virginia,Northwestern,Thomas Jefferson,Greene,"Hepatitis C, chronic",19371,3,15.5
2016,Virginia,Northwestern,Thomas Jefferson,Greene,"Lead, elevated levels",19371,1,5.2
2016,Virginia,Northwestern,Thomas Jefferson,Greene,Lyme disease,19371,9,46.5
2016,Virginia,Northwestern,Thomas Jefferson,Greene,Pertussis,19371,1,5.2
2016,Virginia,Northwestern,Thomas Jefferson,Greene,Salmonellosis,19371,5,25.8
2016,Virginia,Northwestern,Thomas Jefferson,Greene,Spotted Fever Rickettsiosis (including RMSF),19371,1,5.2
2016,Virginia,Northwestern,Thomas Jefferson,Greene,"Streptococcus, Group A, invasive",19371,1,5.2
2016,Virginia,Northwestern,Thomas Jefferson,Greene,Varicella (Chickenpox),19371,2,10.3
2016,Virginia,Northwestern,Thomas Jefferson,Louisa,Anaplasma/Ehrlichiosis,35236,3,8.5
2016,Virginia,Northwestern,Thomas Jefferson,Louisa,Campylobacteriosis,35236,12,34.1
2016,Virginia,Northwestern,Thomas Jefferson,Louisa,Cryptosporidiosis,35236,3,8.5
2016,Virginia,Northwestern,Thomas Jefferson,Louisa,"Haemophilus influenzae, invasive",35236,2,5.7
2016,Virginia,Northwestern,Thomas Jefferson,Louisa,"Hepatitis C, chronic",35236,33,93.7
2016,Virginia,Northwestern,Thomas Jefferson,Louisa,"Lead, elevated levels",35236,4,11.4
2016,Virginia,Northwestern,Thomas Jefferson,Louisa,Legionellosis,35236,2,5.7
2016,Virginia,Northwestern,Thomas Jefferson,Louisa,Lyme disease,35236,6,17
2016,Virginia,Northwestern,Thomas Jefferson,Louisa,Malaria,35236,1,2.8
2016,Virginia,Northwestern,Thomas Jefferson,Louisa,Meningococcal disease,35236,1,2.8
2016,Virginia,Northwestern,Thomas Jefferson,Louisa,Salmonellosis,35236,9,25.5
2016,Virginia,Northwestern,Thomas Jefferson,Louisa,Shigellosis,35236,1,2.8
2016,Virginia,Northwestern,Thomas Jefferson,Louisa,Spotted Fever Rickettsiosis (including RMSF),35236,4,11.4
2016,Virginia,Northwestern,Thomas Jefferson,Louisa,"Streptococcus, Group A, invasive",35236,2,5.7
2016,Virginia,Northwestern,Thomas Jefferson,Louisa,Varicella (Chickenpox),35236,4,11.4
2016,Virginia,Northwestern,Thomas Jefferson,Nelson,Cyclosporiosis,14869,1,6.7
2016,Virginia,Northwestern,Thomas Jefferson,Nelson,"Escherichia coli infection, Shiga Toxin-Producing",14869,1,6.7
2016,Virginia,Northwestern,Thomas Jefferson,Nelson,Hepatitis A,14869,1,6.7
2016,Virginia,Northwestern,Thomas Jefferson,Nelson,"Hepatitis C, chronic",14869,11,74
