Year,County,Condition,"Rate per 100,000"
2017,Franklin (city),"Lead, elevated levels",12.2
2017,Franklin (city),Lyme disease,12.2
2017,Franklin (city),Salmonellosis,24.5
2017,Franklin (city),"Streptococcus, Group A, invasive",12.2
2017,Isle of Wight,Anaplasma/Ehrlichiosis,2.7
2017,Isle of Wight,Campylobacteriosis,10.9
2017,Isle of Wight,"Escherichia coli infection, Shiga Toxin-Producing",2.7
2017,Isle of Wight,Giardiasis,2.7
2017,Isle of Wight,"Haemophilus influenzae, invasive",2.7
2017,Isle of Wight,"Hepatitis B, chronic",21.9
2017,Isle of Wight,"Hepatitis C, chronic",117.6
2017,Isle of Wight,"Lead, elevated levels",5.5
2017,Isle of Wight,Legionellosis,2.7
2017,Isle of Wight,Lyme disease,8.2
2017,Isle of Wight,Pertussis,5.5
2017,Isle of Wight,Salmonellosis,2.7
2017,Isle of Wight,"Streptococcus, Group A, invasive",2.7
2017,Southampton,Anaplasma/Ehrlichiosis,5.6
2017,Southampton,Cryptosporidiosis,5.6
2017,Southampton,"Hepatitis C, chronic",174.6
2017,Southampton,Lyme disease,11.3
2017,Southampton,Salmonellosis,11.3
2017,Southampton,"Vibriosis, non-cholera",5.6
2017,Suffolk (city),Campylobacteriosis,13.3
2017,Suffolk (city),Cryptosporidiosis,1.1
2017,Suffolk (city),Cyclosporiosis,1.1
2017,Suffolk (city),"Escherichia coli infection, Shiga Toxin-Producing",1.1
2017,Suffolk (city),Giardiasis,1.1
2017,Suffolk (city),"Haemophilus influenzae, invasive",2.2
2017,Suffolk (city),"Hepatitis B, chronic",23.3
2017,Suffolk (city),"Hepatitis C, chronic",140.7
2017,Suffolk (city),"Lead, elevated levels",16.6
2017,Suffolk (city),Legionellosis,3.3
2017,Suffolk (city),Listeriosis,2.2
2017,Suffolk (city),Lyme disease,2.2
2017,Suffolk (city),Pertussis,1.1
2017,Suffolk (city),Salmonellosis,14.4
2017,Suffolk (city),Shigellosis,2.2
2017,Suffolk (city),"Streptococcus, Group A, invasive",2.2
2017,Suffolk (city),Varicella (Chickenpox),1.1
2017,Suffolk (city),Yersiniosis,1.1
2017,Alexandria (city),Amebiasis,1.9
2017,Alexandria (city),Campylobacteriosis,23.7
2017,Alexandria (city),Cryptosporidiosis,6.9
2017,Alexandria (city),"Escherichia coli infection, Shiga Toxin-Producing",3.1
2017,Alexandria (city),Giardiasis,10.0
2017,Alexandria (city),"Haemophilus influenzae, invasive",0.6
2017,Alexandria (city),Hepatitis A,2.5
2017,Alexandria (city),"Hepatitis B, acute",0.6
2017,Alexandria (city),"Hepatitis B, chronic",68.7
2017,Alexandria (city),"Hepatitis C, chronic",98.7
2017,Alexandria (city),"Lead, elevated levels",0.6
2017,Alexandria (city),"Lead, elevated levels",86.9
2017,Alexandria (city),Legionellosis,1.2
2017,Alexandria (city),Lyme disease,13.7
2017,Alexandria (city),Malaria,6.2
2017,Alexandria (city),Mumps,2.5
2017,Alexandria (city),Salmonellosis,14.4
2017,Alexandria (city),Shigellosis,3.1
2017,Alexandria (city),Spotted Fever Rickettsiosis (including RMSF),1.2
2017,Alexandria (city),"Streptococcus, Group A, invasive",1.2
2017,Alexandria (city),"Toxic-shock syndrome, streptococcal",1.2
2017,Alexandria (city),Tuberculosis,6.2
2017,Alexandria (city),Varicella (Chickenpox),8.1
2017,Alexandria (city),"Vibriosis, non-cholera",0.6
2017,Alexandria (city),Yersiniosis,0.6
2017,Arlington,Amebiasis,2.1
2017,Arlington,Anaplasma/Ehrlichiosis,0.9
2017,Arlington,Campylobacteriosis,22.1
2017,Arlington,Cryptosporidiosis,6.4
2017,Arlington,Dengue,0.4
2017,Arlington,"Escherichia coli infection, Shiga Toxin-Producing",0.9
2017,Arlington,Giardiasis,6.4
2017,Arlington,"Haemophilus influenzae, invasive",1.7
2017,Arlington,Hepatitis A,1.3
2017,Arlington,"Hepatitis B, acute",0.4
2017,Arlington,"Hepatitis B, chronic",36.6
2017,Arlington,"Hepatitis C, chronic",72.4
2017,Arlington,"Lead, elevated levels",6.4
2017,Arlington,Legionellosis,1.7
2017,Arlington,Listeriosis,0.4
2017,Arlington,Lyme disease,0.4
2017,Arlington,Malaria,2.1
2017,Arlington,Meningococcal disease,0.4
2017,Arlington,Pertussis,2.1
2017,Arlington,Salmonellosis,11.9
2017,Arlington,Shigellosis,4.7
2017,Arlington,Spotted Fever Rickettsiosis (including RMSF),1.3
2017,Arlington,"Streptococcus, Group A, invasive",1.7
2017,Arlington,Tuberculosis,6.8
2017,Arlington,Typhoid fever (Salmonella typhi),0.4
2017,Arlington,Varicella (Chickenpox),6.8
2017,Arlington,Yersiniosis,0.9
2017,Fairfax,Amebiasis,0.3
2017,Fairfax,Anaplasma/Ehrlichiosis,1.0
2017,Fairfax,Botulism,0.1
2017,Fairfax,Brucellosis,0.1
2017,Fairfax,Campylobacteriosis,21.0
2017,Fairfax,Chikungunya,0.3
2017,Fairfax,Cryptosporidiosis,3.7
2017,Fairfax,Cyclosporiosis,0.3
2017,Fairfax,Dengue,0.3
2017,Fairfax,"Escherichia coli infection, Shiga Toxin-Producing",2.2
2017,Fairfax,Giardiasis,6.7
2017,Fairfax,"Haemophilus influenzae, invasive",1.7
2017,Fairfax,Hemolytic uremic syndrome,0.3
2017,Fairfax,Hepatitis A,0.6
2017,Fairfax,"Hepatitis B, acute",0.3
2017,Fairfax,"Hepatitis B, chronic",70.7
2017,Fairfax,"Hepatitis C, acute",0.1
2017,Fairfax,"Hepatitis C, chronic",74.5
2017,Fairfax,"Lead, elevated levels",13.8
2017,Fairfax,Legionellosis,1.0
2017,Fairfax,Listeriosis,0.6
2017,Fairfax,Lyme disease,15.4
2017,Fairfax,Malaria,2.0
2017,Fairfax,Meningococcal disease,0.2
2017,Fairfax,Mumps,0.8
2017,Fairfax,Pertussis,1.7
2017,Fairfax,Salmonellosis,15.2
2017,Fairfax,Shigellosis,3.9
2017,Fairfax,Spotted Fever Rickettsiosis (including RMSF),1.7
2017,Fairfax,"Streptococcus, Group A, invasive",2.7
2017,Fairfax,"Toxic-shock syndrome, streptococcal",0.5
2017,Fairfax,Tuberculosis,6.4
2017,Fairfax,Typhoid fever (Salmonella typhi),0.3
2017,Fairfax,Varicella (Chickenpox),6.0
2017,Fairfax,"Vibriosis, non-cholera",0.4
2017,Fairfax,West Nile infection,0.4
2017,Fairfax,Yersiniosis,0.7
2017,Fairfax (city),Campylobacteriosis,8.3
2017,Fairfax (city),Cryptosporidiosis,8.3
2017,Fairfax (city),"Escherichia coli infection, Shiga Toxin-Producing",4.1
2017,Fairfax (city),Giardiasis,4.1
2017,Fairfax (city),"Hepatitis B, chronic",24.9
2017,Fairfax (city),"Hepatitis C, chronic",107.9
2017,Fairfax (city),"Lead, elevated levels",4.1
2017,Fairfax (city),Lyme disease,4.1
2017,Fairfax (city),Malaria,4.1
2017,Fairfax (city),Salmonellosis,8.3
2017,Fairfax (city),"Streptococcus, Group A, invasive",4.1
2017,Fairfax (city),Tuberculosis,4.1
2017,Falls Church (city),Campylobacteriosis,20.6
2017,Falls Church (city),Giardiasis,6.9
2017,Falls Church (city),Hepatitis A,13.7
2017,Falls Church (city),"Hepatitis B, chronic",109.7
2017,Falls Church (city),"Hepatitis C, chronic",75.4
2017,Falls Church (city),Salmonellosis,13.7
2017,Falls Church (city),Spotted Fever Rickettsiosis (including RMSF),6.9
2017,Loudoun,Amebiasis,0.5
2017,Loudoun,Anaplasma/Ehrlichiosis,2.3
2017,Loudoun,Campylobacteriosis,16.6
2017,Loudoun,Cryptosporidiosis,3.0
2017,Loudoun,Cyclosporiosis,0.3
2017,Loudoun,Dengue,1.0
2017,Loudoun,"Escherichia coli infection, Shiga Toxin-Producing",4.0
2017,Loudoun,Giardiasis,3.3
2017,Loudoun,"Haemophilus influenzae, invasive",1.3
2017,Loudoun,Hemolytic uremic syndrome,0.5
2017,Loudoun,Hepatitis A,0.8
2017,Loudoun,"Hepatitis B, acute",0.3
2017,Loudoun,"Hepatitis B, chronic",22.6
2017,Loudoun,"Hepatitis C, chronic",56.3
2017,Loudoun,"Lead, elevated levels",8.0
2017,Loudoun,Legionellosis,0.8
2017,Loudoun,Listeriosis,0.3
2017,Loudoun,Lyme disease,56.0
2017,Loudoun,Malaria,2.0
2017,Loudoun,Mumps,0.3
2017,Loudoun,Pertussis,1.3
2017,Loudoun,Salmonellosis,17.3
2017,Loudoun,Shigellosis,2.8
2017,Loudoun,Spotted Fever Rickettsiosis (including RMSF),2.8
2017,Loudoun,"Streptococcus, Group A, invasive",2.0
2017,Loudoun,Tuberculosis,3.3
2017,Loudoun,Varicella (Chickenpox),5.0
2017,Loudoun,"Vibriosis, non-cholera",1.5
2017,Loudoun,Yersiniosis,0.3
2017,Manassas (city),Brucellosis,2.4
2017,Manassas (city),Campylobacteriosis,9.6
2017,Manassas (city),Cryptosporidiosis,4.8
2017,Manassas (city),Giardiasis,9.6
2017,Manassas (city),"Haemophilus influenzae, invasive",2.4
2017,Manassas (city),"Hepatitis B, chronic",28.9
2017,Manassas (city),"Hepatitis C, chronic",147.0
2017,Manassas (city),"Lead, elevated levels",12.0
2017,Manassas (city),Legionellosis,2.4
2017,Manassas (city),Lyme disease,14.5
2017,Manassas (city),Meningococcal disease,2.4
2017,Manassas (city),Pertussis,7.2
2017,Manassas (city),Salmonellosis,12.0
2017,Manassas (city),Shigellosis,2.4
2017,Manassas (city),Spotted Fever Rickettsiosis (including RMSF),2.4
2017,Manassas (city),"Streptococcus, Group A, invasive",2.4
2017,Manassas (city),Varicella (Chickenpox),4.8
2017,Manassas (city),"Vibriosis, non-cholera",2.4
2017,Manassas (city),Yersiniosis,2.4
2017,Manassas Park (city),Campylobacteriosis,18.1
2017,Manassas Park (city),"Escherichia coli infection, Shiga Toxin-Producing",18.1
2017,Manassas Park (city),Giardiasis,18.1
2017,Manassas Park (city),"Hepatitis B, chronic",12.1
2017,Manassas Park (city),"Hepatitis C, chronic",54.2
2017,Manassas Park (city),"Lead, elevated levels",6.0
2017,Manassas Park (city),Lyme disease,24.1
2017,Manassas Park (city),Salmonellosis,24.1
2017,Manassas Park (city),"Streptococcus, Group A, invasive",12.1
2017,Manassas Park (city),Varicella (Chickenpox),36.2
2017,Manassas Park (city),"Vibriosis, non-cholera",6.0
2017,Prince William,Amebiasis,1.5
2017,Prince William,Anaplasma/Ehrlichiosis,1.1
2017,Prince William,Campylobacteriosis,12.3
2017,Prince William,Cryptosporidiosis,1.1
2017,Prince William,Cyclosporiosis,0.2
2017,Prince William,"Escherichia coli infection, Shiga Toxin-Producing",2.6
2017,Prince William,Giardiasis,4.5
2017,Prince William,"Haemophilus influenzae, invasive",1.9
2017,Prince William,Hepatitis A,0.4
2017,Prince William,"Hepatitis B, acute",0.4
2017,Prince William,"Hepatitis B, chronic",47.3
2017,Prince William,"Hepatitis C, chronic",66.1
2017,Prince William,"Lead, elevated levels",15.8
2017,Prince William,"Lead, elevated levels",0.2
2017,Prince William,Legionellosis,2.2
2017,Prince William,Listeriosis,0.2
2017,Prince William,Lyme disease,14.3
2017,Prince William,Malaria,3.2
2017,Prince William,Mumps,0.4
2017,Prince William,Pertussis,5.6
2017,Prince William,Salmonellosis,16.4
2017,Prince William,Shigellosis,2.4
2017,Prince William,Spotted Fever Rickettsiosis (including RMSF),3.2
2017,Prince William,"Streptococcus, Group A, invasive",4.5
2017,Prince William,Tuberculosis,4.5
2017,Prince William,Typhoid fever (Salmonella typhi),0.2
2017,Prince William,Varicella (Chickenpox),2.4
2017,Prince William,"Vibriosis, non-cholera",0.6
2017,Prince William,West Nile infection,0.2
2017,Prince William,Yersiniosis,0.4
2017,Augusta,Anaplasma/Ehrlichiosis,1.3
2017,Augusta,Campylobacteriosis,34.6
2017,Augusta,Cryptosporidiosis,1.3
2017,Augusta,"Escherichia coli infection, Shiga Toxin-Producing",8.0
2017,Augusta,Giardiasis,1.3
2017,Augusta,"Hepatitis B, chronic",5.3
2017,Augusta,"Hepatitis C, chronic",135.7
2017,Augusta,"Lead, elevated levels",5.3
2017,Augusta,Legionellosis,2.7
2017,Augusta,Lyme disease,70.5
2017,Augusta,Malaria,1.3
2017,Augusta,Pertussis,8.0
2017,Augusta,Q fever,1.3
2017,Augusta,Salmonellosis,13.3
2017,Augusta,"Streptococcus, Group A, invasive",5.3
2017,Augusta,"Toxic-shock syndrome, streptococcal",1.3
2017,Augusta,Tuberculosis,1.3
2017,Augusta,Varicella (Chickenpox),1.3
2017,Augusta,"Vibriosis, non-cholera",1.3
2017,Augusta,Yersiniosis,1.3
2017,Bath,Campylobacteriosis,46.5
2017,Bath,"Hepatitis C, chronic",46.5
2017,Bath,Salmonellosis,46.5
2017,Bath,Shigellosis,23.3
2017,Buena Vista (city),Giardiasis,15.8
2017,Buena Vista (city),"Hepatitis B, chronic",15.8
2017,Buena Vista (city),"Hepatitis C, chronic",63.2
2017,Buena Vista (city),"Lead, elevated levels",31.6
2017,Buena Vista (city),Lyme disease,31.6
2017,Buena Vista (city),Pertussis,268.7
2017,Buena Vista (city),Salmonellosis,15.8
2017,Harrisonburg (city),Campylobacteriosis,66.4
2017,Harrisonburg (city),"Escherichia coli infection, Shiga Toxin-Producing",3.7
2017,Harrisonburg (city),Giardiasis,1.8
2017,Harrisonburg (city),"Haemophilus influenzae, invasive",1.8
2017,Harrisonburg (city),Hepatitis A,1.8
2017,Harrisonburg (city),"Hepatitis B, acute",1.8
2017,Harrisonburg (city),"Hepatitis B, chronic",18.4
2017,Harrisonburg (city),"Hepatitis C, chronic",75.6
2017,Harrisonburg (city),"Lead, elevated levels",16.6
2017,Harrisonburg (city),Lyme disease,14.8
2017,Harrisonburg (city),Pertussis,9.2
2017,Harrisonburg (city),Salmonellosis,16.6
2017,Harrisonburg (city),Shigellosis,1.8
2017,Harrisonburg (city),Spotted Fever Rickettsiosis (including RMSF),5.5
2017,Harrisonburg (city),"Streptococcus, Group A, invasive",5.5
2017,Harrisonburg (city),Tuberculosis,1.8
2017,Harrisonburg (city),Varicella (Chickenpox),5.5
2017,Highland,Giardiasis,90.4
2017,Highland,"Haemophilus influenzae, invasive",45.2
2017,Highland,"Hepatitis B, chronic",45.2
2017,Highland,"Hepatitis C, chronic",135.6
2017,Highland,Lyme disease,45.2
2017,Lexington (city),"Haemophilus influenzae, invasive",42.2
2017,Lexington (city),"Hepatitis C, chronic",42.2
2017,Lexington (city),Lyme disease,42.2
2017,Lexington (city),Pertussis,126.7
2017,Lexington (city),Salmonellosis,28.1
2017,Lexington (city),Varicella (Chickenpox),14.1
2017,Rockbridge,Anaplasma/Ehrlichiosis,8.8
2017,Rockbridge,Campylobacteriosis,26.5
2017,Rockbridge,"Escherichia coli infection, Shiga Toxin-Producing",8.8
2017,Rockbridge,"Haemophilus influenzae, invasive",4.4
2017,Rockbridge,"Hepatitis C, acute",4.4
2017,Rockbridge,"Hepatitis C, chronic",97.1
2017,Rockbridge,"Lead, elevated levels",17.7
2017,Rockbridge,Lyme disease,35.3
2017,Rockbridge,Pertussis,22.1
2017,Rockbridge,Salmonellosis,22.1
2017,Rockbridge,Shigellosis,4.4
2017,Rockbridge,Spotted Fever Rickettsiosis (including RMSF),8.8
2017,Rockbridge,"Streptococcus, Group A, invasive",4.4
2017,Rockbridge,Yersiniosis,4.4
2017,Rockingham,Amebiasis,1.2
2017,Rockingham,Botulism,1.2
2017,Rockingham,Campylobacteriosis,123.4
2017,Rockingham,Cryptosporidiosis,2.5
2017,Rockingham,"Escherichia coli infection, Shiga Toxin-Producing",11.2
2017,Rockingham,Giardiasis,3.7
2017,Rockingham,"Haemophilus influenzae, invasive",2.5
2017,Rockingham,Hemolytic uremic syndrome,3.7
2017,Rockingham,Hepatitis A,1.2
2017,Rockingham,"Hepatitis B, acute",1.2
2017,Rockingham,"Hepatitis B, chronic",10.0
2017,Rockingham,"Hepatitis C, acute",1.2
2017,Rockingham,"Hepatitis C, chronic",79.8
2017,Rockingham,"Lead, elevated levels",7.5
2017,Rockingham,Legionellosis,3.7
2017,Rockingham,Listeriosis,1.2
2017,Rockingham,Lyme disease,47.4
2017,Rockingham,Pertussis,3.7
2017,Rockingham,Salmonellosis,18.7
2017,Rockingham,Shigellosis,5.0
2017,Rockingham,Spotted Fever Rickettsiosis (including RMSF),6.2
2017,Rockingham,"Streptococcus, Group A, invasive",1.2
2017,Rockingham,Tuberculosis,5.0
2017,Rockingham,Varicella (Chickenpox),5.0
2017,Rockingham,West Nile infection,2.5
2017,Rockingham,Yersiniosis,1.2
2017,Staunton (city),Campylobacteriosis,53.0
2017,Staunton (city),Cryptosporidiosis,24.5
2017,Staunton (city),"Haemophilus influenzae, invasive",8.2
2017,Staunton (city),"Hepatitis B, chronic",12.2
2017,Staunton (city),"Hepatitis C, acute",4.1
2017,Staunton (city),"Hepatitis C, chronic",146.8
2017,Staunton (city),"Lead, elevated levels",8.2
2017,Staunton (city),Legionellosis,4.1
2017,Staunton (city),Lyme disease,57.1
2017,Staunton (city),Pertussis,4.1
2017,Staunton (city),Salmonellosis,24.5
2017,Staunton (city),"Streptococcus, Group A, invasive",20.4
2017,Staunton (city),Yersiniosis,4.1
2017,Waynesboro (city),Campylobacteriosis,26.9
2017,Waynesboro (city),Giardiasis,9.0
2017,Waynesboro (city),"Haemophilus influenzae, invasive",9.0
2017,Waynesboro (city),"Hepatitis B, chronic",4.5
2017,Waynesboro (city),"Hepatitis C, acute",4.5
2017,Waynesboro (city),"Hepatitis C, chronic",120.9
2017,Waynesboro (city),"Lead, elevated levels",17.9
2017,Waynesboro (city),Lyme disease,22.4
2017,Waynesboro (city),Salmonellosis,13.4
2017,Waynesboro (city),"Streptococcus, Group A, invasive",4.5
2017,Waynesboro (city),Varicella (Chickenpox),9.0
2017,Clarke,Anaplasma/Ehrlichiosis,6.9
2017,Clarke,Campylobacteriosis,55.1
2017,Clarke,Cryptosporidiosis,6.9
2017,Clarke,"Hepatitis C, chronic",137.9
2017,Clarke,Legionellosis,6.9
2017,Clarke,Lyme disease,62.0
2017,Clarke,Pertussis,6.9
2017,Clarke,Salmonellosis,27.6
2017,Clarke,Spotted Fever Rickettsiosis (including RMSF),20.7
2017,Clarke,"Streptococcus, Group A, invasive",6.9
2017,Clarke,Varicella (Chickenpox),6.9
2017,Frederick,Anaplasma/Ehrlichiosis,5.8
2017,Frederick,Botulism,1.2
2017,Frederick,Campylobacteriosis,15.0
2017,Frederick,Cryptosporidiosis,4.6
2017,Frederick,"Escherichia coli infection, Shiga Toxin-Producing",5.8
2017,Frederick,"Haemophilus influenzae, invasive",3.5
2017,Frederick,Hepatitis A,2.3
2017,Frederick,"Hepatitis B, acute",1.2
2017,Frederick,"Hepatitis B, chronic",11.6
2017,Frederick,"Hepatitis C, acute",5.8
2017,Frederick,"Hepatitis C, chronic",166.5
2017,Frederick,"Lead, elevated levels",2.3
2017,Frederick,Legionellosis,1.2
2017,Frederick,Lyme disease,65.9
2017,Frederick,Pertussis,24.3
2017,Frederick,Salmonellosis,11.6
2017,Frederick,Shigellosis,1.2
2017,Frederick,Spotted Fever Rickettsiosis (including RMSF),10.4
2017,Frederick,"Streptococcus, Group A, invasive",6.9
2017,Frederick,"Toxic-shock syndrome, streptococcal",1.2
2017,Frederick,Tuberculosis,1.2
2017,Frederick,Varicella (Chickenpox),4.6
2017,Page,Campylobacteriosis,42.1
2017,Page,Cryptosporidiosis,4.2
2017,Page,"Escherichia coli infection, Shiga Toxin-Producing",4.2
2017,Page,"Haemophilus influenzae, invasive",12.6
2017,Page,"Hepatitis B, acute",4.2
2017,Page,"Hepatitis B, chronic",4.2
2017,Page,"Hepatitis C, acute",4.2
2017,Page,"Hepatitis C, chronic",155.9
2017,Page,Lyme disease,63.2
2017,Page,Mumps,4.2
2017,Page,Salmonellosis,25.3
2017,Page,Spotted Fever Rickettsiosis (including RMSF),4.2
2017,Page,Varicella (Chickenpox),4.2
2017,Shenandoah,Campylobacteriosis,67.1
2017,Shenandoah,Cryptosporidiosis,4.6
2017,Shenandoah,Giardiasis,2.3
2017,Shenandoah,"Haemophilus influenzae, invasive",2.3
2017,Shenandoah,Hepatitis A,2.3
2017,Shenandoah,"Hepatitis B, chronic",6.9
2017,Shenandoah,"Hepatitis C, acute",4.6
2017,Shenandoah,"Hepatitis C, chronic",143.4
2017,Shenandoah,"Lead, elevated levels",6.9
2017,Shenandoah,Legionellosis,9.3
2017,Shenandoah,Lyme disease,50.9
2017,Shenandoah,Meningococcal disease,2.3
2017,Shenandoah,Pertussis,9.3
2017,Shenandoah,Salmonellosis,20.8
2017,Shenandoah,Spotted Fever Rickettsiosis (including RMSF),11.6
2017,Shenandoah,"Streptococcus, Group A, invasive",2.3
2017,Shenandoah,Varicella (Chickenpox),4.6
2017,Warren,Anaplasma/Ehrlichiosis,7.6
2017,Warren,Campylobacteriosis,15.2
2017,Warren,Cryptosporidiosis,2.5
2017,Warren,"Escherichia coli infection, Shiga Toxin-Producing",5.1
2017,Warren,Giardiasis,7.6
2017,Warren,"Haemophilus influenzae, invasive",2.5
2017,Warren,"Hepatitis B, acute",2.5
2017,Warren,"Hepatitis B, chronic",5.1
2017,Warren,"Hepatitis C, acute",15.2
2017,Warren,"Hepatitis C, chronic",316.0
2017,Warren,"Lead, elevated levels",5.1
2017,Warren,Lyme disease,58.1
2017,Warren,Pertussis,58.1
2017,Warren,Salmonellosis,5.1
2017,Warren,Spotted Fever Rickettsiosis (including RMSF),5.1
2017,Warren,"Streptococcus, Group A, invasive",10.1
2017,Warren,"Toxic-shock syndrome, streptococcal",2.5
2017,Warren,Varicella (Chickenpox),5.1
2017,Warren,West Nile infection,2.5
2017,Winchester (city),Anaplasma/Ehrlichiosis,7.2
2017,Winchester (city),Campylobacteriosis,17.9
2017,Winchester (city),Cryptosporidiosis,7.2
2017,Winchester (city),"Escherichia coli infection, Shiga Toxin-Producing",3.6
2017,Winchester (city),"Hepatitis B, chronic",39.4
2017,Winchester (city),"Hepatitis C, acute",14.3
2017,Winchester (city),"Hepatitis C, chronic",658.7
2017,Winchester (city),"Lead, elevated levels",7.2
2017,Winchester (city),Legionellosis,3.6
2017,Winchester (city),Lyme disease,39.4
2017,Winchester (city),Pertussis,10.7
2017,Winchester (city),Salmonellosis,10.7
2017,Winchester (city),Spotted Fever Rickettsiosis (including RMSF),3.6
2017,Winchester (city),"Streptococcus, Group A, invasive",7.2
2017,Winchester (city),"Toxic-shock syndrome, streptococcal",7.2
2017,Winchester (city),Varicella (Chickenpox),7.2
2017,Winchester (city),West Nile infection,3.6
2017,Caroline,Campylobacteriosis,13.1
2017,Caroline,Cryptosporidiosis,3.3
2017,Caroline,Giardiasis,9.8
2017,Caroline,Hepatitis A,3.3
2017,Caroline,"Hepatitis B, acute",3.3
2017,Caroline,"Hepatitis B, chronic",23.0
2017,Caroline,"Hepatitis C, acute",6.6
2017,Caroline,"Hepatitis C, chronic",111.6
2017,Caroline,"Lead, elevated levels",6.6
2017,Caroline,Legionellosis,3.3
2017,Caroline,Lyme disease,6.6
2017,Caroline,Pertussis,3.3
2017,Caroline,Salmonellosis,6.6
2017,Caroline,Spotted Fever Rickettsiosis (including RMSF),6.6
2017,Caroline,Tuberculosis,3.3
2017,Caroline,Varicella (Chickenpox),3.3
